Participant: NW
12 13 18 15:59:11
image_duration: 0.20
precue_duration: 1.00
pause_duration: 0.50
nBlocks: 4
image_1	image_2	image_3	image_4	pre_or_post_cue	which_image_cued	pelasure	key_pressed	rt	
Feces 2.jpg	Cliff diver 1.jpg	Gazing 7.jpg	Injury 1.jpg	2	4	1	30	8.311658e-01
KKK rally 1.jpg	Dead bodies 1.jpg	Lake 14.jpg	Bored pose 1.jpg	2	5	3	32	1.765675e+00
Plane crash 3.jpg	Bored pose 1.jpg	Severed finger 1.jpg	Spider 2.jpg	2	1	7	36	1.281130e+00
Beach 2.jpg	Cat 10.jpg	Dirt 5.jpg	Fence 4.jpg	2	1	9	38	5.194649e-01
Cliff diver 1.jpg	Bored pose 1.jpg	KKK rally 1.jpg	Feces 2.jpg	2	3	8	37	3.053657e-01
Bored pose 1.jpg	Street 4.jpg	Cat 10.jpg	KKK rally 1.jpg	2	3	8	37	6.662971e-01
Bar 2.jpg	Dog 19.jpg	Nature 1.jpg	Injury 4.jpg	2	1	5	34	5.530680e-01
Injury 4.jpg	Beach 2.jpg	Lake 9.jpg	Cliff diver 1.jpg	2	4	1	30	2.578413e-01
Feces 1.jpg	Tumor 1.jpg	Lake 15.jpg	Office supplies 1.jpg	2	2	1	30	4.506113e-01
Fence 2.jpg	Beach 2.jpg	Bored pose 1.jpg	Fence 4.jpg	2	2	7	36	3.967880e-01
Nature 1.jpg	Tumor 1.jpg	Injury 1.jpg	Feces 1.jpg	2	5	3	32	6.313499e-01
Severed finger 1.jpg	Dirt 5.jpg	Alcohol 5.jpg	Street 4.jpg	2	2	1	30	1.435160e-01
Severed finger 1.jpg	Street 4.jpg	Plane crash 3.jpg	Alcohol 5.jpg	2	5	4	33	9.952184e-01
Dead bodies 1.jpg	Goat 2.jpg	Beach 2.jpg	Spider 2.jpg	2	3	1	30	3.491735e-01
Goat 2.jpg	Street 4.jpg	Cat 10.jpg	Injury 1.jpg	2	3	6	35	3.163680e-01
Lake 14.jpg	Cotton swabs 2.jpg	Bored pose 1.jpg	Office supplies 1.jpg	2	4	9	38	6.378687e-01
Fence 4.jpg	Fire hydrant 2.jpg	Dog 19.jpg	Bored pose 1.jpg	2	3	7	36	1.222107e+00
KKK rally 1.jpg	Sunset 3.jpg	Lake 9.jpg	Nature 1.jpg	2	1	1	30	5.629332e-01
Alcohol 5.jpg	Fence 4.jpg	Injury 1.jpg	Spider 2.jpg	2	2	7	36	6.571376e-01
